Name,Code,Date,Close,break_30d_day,break_52w_day,MACD_SIG_day,MACD_SIG_variation_day,MACD_HIST_week,EMA_25_Deviation_day,EMA_percentile_10,RSI_25_day,RSI_percentile_10,RSI_14_day,RSI_sig_14_day,vr_day,vr_percentile_10,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign
トレックス・セミコンダクター,6616,2024-07-17,2005.0,1995.0,2843.0,17.3,3.6,29.5,4.6,-4.3,61.0,40.5,67.2,57.0,176.4,55.6,0,0,0,1,0,0
東光高岳,6617,2024-07-17,2042.0,2114.0,2767.0,-20.9,1.4,-26.4,1.0,-2.8,46.6,41.4,50.5,45.3,99.9,60.4,0,0,0,0,0,0
ダブル・スコープ,6619,2024-07-17,530.0,603.0,1555.0,5.3,-0.4,21.4,1.9,-7.1,51.7,35.4,54.6,52.1,71.7,55.1,0,0,0,0,0,0
宮越ホールディングス,6620,2024-07-17,2746.0,2838.0,2838.0,186.5,12.4,126.9,13.7,-4.7,77.9,40.3,81.9,76.1,150.2,54.6,0,0,0,0,0,0
ダイヘン,6622,2024-07-17,8200.0,8790.0,10850.0,-70.1,7.8,-215.7,-2.0,-3.0,45.3,41.6,43.4,47.5,94.4,68.0,0,0,0,0,0,0
ヤーマン,6630,2024-07-17,832.0,971.0,1590.0,-25.4,1.2,-10.8,0.5,-4.7,39.7,37.1,42.0,36.5,61.5,56.8,0,0,0,0,0,0
ＪＶＣケンウッド,6632,2024-07-17,919.0,975.0,975.0,1.3,-0.1,-3.7,2.7,-3.6,54.8,40.7,56.6,50.6,106.1,60.6,0,0,0,0,0,0
ミマキエンジニアリング,6638,2024-07-17,1756.0,2230.0,2230.0,57.3,-7.1,22.6,-9.7,-4.1,48.4,40.8,40.0,56.0,50.9,61.9,0,1,0,0,0,1
Ｉ－ＰＥＸ,6640,2024-07-17,2230.0,2276.0,2276.0,53.9,1.8,24.9,1.7,-4.0,59.8,40.4,61.4,61.3,164.1,57.9,0,0,0,0,0,0
大崎電気工業,6644,2024-07-17,698.0,739.0,780.0,10.0,-0.5,4.1,0.4,-2.7,53.8,41.2,54.0,54.9,185.3,57.8,0,0,0,0,0,0
オムロン,6645,2024-07-17,5723.0,5879.0,9329.0,110.9,0.5,102.9,-0.5,-3.4,55.1,37.1,56.2,61.2,152.3,67.7,0,0,0,0,0,0
日東工業,6651,2024-07-17,3555.0,3605.0,4645.0,-0.6,3.1,-46.3,0.4,-2.8,48.0,40.1,53.7,51.8,222.3,55.9,0,0,0,0,0,0
ＩＤＥＣ,6652,2024-07-17,3050.0,3080.0,3630.0,47.8,0.2,41.0,1.1,-3.0,60.4,40.9,62.7,61.4,97.2,63.8,0,0,0,0,0,0
正興電機製作所,6653,2024-07-17,1422.0,1630.0,1630.0,-20.9,-1.0,-15.7,0.2,-3.9,47.9,40.3,45.2,43.4,47.7,55.0,0,0,0,0,0,1
ジーエス・ユアサ　コーポレーション,6674,2024-07-17,2912.0,3407.0,3407.0,-33.1,-9.2,-38.1,-3.5,-3.6,39.4,39.2,30.0,39.8,41.4,57.9,0,0,0,0,0,1
ダイヤモンドエレクトリックホールディングス,6699,2024-07-17,701.0,728.0,1419.0,-2.2,-0.0,0.3,-0.2,-6.0,47.7,34.8,46.7,47.4,101.3,46.9,0,0,0,0,0,0
日本電気,6701,2024-07-17,13650.0,14145.0,14145.0,453.6,-18.6,134.9,0.5,-2.5,61.7,42.1,59.9,64.7,153.4,62.9,0,0,0,0,0,0
富士通,6702,2024-07-17,2650.5,2705.5,2705.5,61.6,0.6,9.8,1.0,-2.3,60.8,43.0,62.8,64.3,108.2,61.5,0,0,0,0,0,0
沖電気工業,6703,2024-07-17,1090.0,1092.0,1216.0,4.6,1.4,-5.9,2.3,-3.0,55.0,39.7,60.7,54.2,138.6,61.7,0,0,0,0,0,0
電気興業,6706,2024-07-17,2187.0,2220.0,2638.0,13.3,0.6,20.1,1.8,-2.7,56.4,38.8,59.6,55.5,126.8,56.7,0,0,0,0,0,0
サンケン電気,6707,2024-07-17,8043.0,7917.0,14770.0,292.8,18.7,270.6,6.4,-5.0,67.3,39.5,77.2,67.8,239.5,58.9,0,0,0,1,0,0
アイホン,6718,2024-07-17,3190.0,3230.0,3230.0,39.0,-0.1,13.7,1.9,-2.4,61.0,41.5,64.0,60.3,121.6,52.1,0,0,0,0,0,0
ルネサスエレクトロニクス,6723,2024-07-17,3210.0,3397.0,3397.0,85.7,-0.5,42.4,-0.6,-3.7,58.1,43.6,56.1,62.7,114.5,71.9,0,0,0,0,0,0
セイコーエプソン,6724,2024-07-17,2700.0,2713.0,2834.0,35.7,4.2,-0.1,2.4,-3.3,60.2,40.7,64.7,60.4,168.4,62.8,0,0,0,0,0,0
ワコム,6727,2024-07-17,821.0,848.0,848.0,29.1,0.5,16.9,1.0,-4.1,64.8,38.3,66.1,70.0,217.5,61.3,0,0,0,0,0,0
アルバック,6728,2024-07-17,10305.0,11415.0,11450.0,-5.8,-0.1,-148.1,-3.0,-3.5,47.7,41.7,44.0,50.2,85.7,62.9,0,0,0,0,0,0
ＥＩＺＯ,6737,2024-07-17,4980.0,4965.0,5340.0,12.5,2.7,-8.4,1.2,-2.3,53.7,41.1,59.7,53.9,113.4,63.8,0,0,0,1,0,0
ジャパンディスプレイ,6740,2024-07-17,19.0,20.0,56.0,0.7,0.0,0.7,0.9,-5.3,54.2,36.7,57.6,56.6,117.2,61.9,0,0,0,0,0,0
日本信号,6741,2024-07-17,1051.0,1063.0,1179.0,7.0,0.1,2.9,1.2,-2.2,57.1,40.3,60.0,56.2,136.9,59.9,0,0,0,0,0,0
京三製作所,6742,2024-07-17,695.0,727.0,727.0,22.2,-1.3,14.2,0.6,-2.6,61.3,42.4,59.0,61.0,124.0,63.8,0,0,0,0,0,0
能美防災,6744,2024-07-17,2529.0,2528.0,2649.0,39.8,0.9,6.3,2.7,-2.6,61.7,41.7,67.5,62.3,230.8,66.4,0,0,0,1,0,0
ホーチキ,6745,2024-07-17,2339.0,2389.0,2545.0,14.6,2.6,-9.4,2.2,-2.6,57.4,43.1,61.5,55.4,163.2,62.6,0,0,0,0,0,0
エレコム,6750,2024-07-17,1678.0,1699.0,1840.0,24.4,0.1,19.3,0.8,-3.1,59.6,38.0,62.1,61.7,201.9,55.3,0,0,0,0,0,0
パナソニック　ホールディングス,6752,2024-07-17,1333.5,1397.0,1808.0,-2.9,0.7,1.8,0.6,-3.2,49.8,40.5,52.2,49.7,129.3,56.9,0,0,0,0,0,0
シャープ,6753,2024-07-17,958.0,1009.5,1144.5,6.0,-0.4,12.3,0.3,-4.2,53.3,35.9,52.0,52.5,99.7,57.7,0,0,0,0,0,0
アンリツ,6754,2024-07-17,1269.5,1276.0,1376.5,15.4,1.5,7.7,2.3,-2.9,60.8,36.1,68.0,61.3,199.5,57.7,0,0,0,0,0,0
富士通ゼネラル,6755,2024-07-17,2132.5,2205.0,4005.0,-3.0,1.0,36.7,1.0,-3.2,53.0,36.3,53.6,49.9,113.5,58.4,0,0,0,0,0,0
ソニーグループ,6758,2024-07-17,15185.0,15485.0,15485.0,415.7,35.3,251.3,3.5,-2.8,69.3,42.1,75.7,71.2,213.2,62.0,0,0,0,0,0,0
ＴＤＫ,6762,2024-07-17,11050.0,11205.0,11205.0,637.8,0.5,324.8,2.7,-3.2,72.0,41.4,71.9,77.9,159.2,68.1,0,0,0,0,0,0
帝国通信工業,6763,2024-07-17,2165.0,2185.0,2185.0,44.0,-0.9,27.5,1.6,-2.3,63.0,43.7,64.0,63.1,326.3,52.0,0,0,0,0,0,0
タムラ製作所,6768,2024-07-17,738.0,749.0,850.0,10.0,0.3,8.1,1.4,-3.5,62.2,37.9,64.0,60.7,137.3,52.4,0,0,0,0,0,0
アルプスアルパイン,6770,2024-07-17,1625.5,1653.0,1653.0,22.2,1.3,18.9,2.9,-4.1,63.2,38.7,64.9,59.7,165.0,55.8,0,0,0,0,0,0
日本電波工業,6779,2024-07-17,1564.0,1559.0,1621.0,80.1,1.4,43.4,4.7,-4.9,72.1,40.2,80.1,74.9,496.0,53.5,0,0,0,1,0,0
鈴木,6785,2024-07-17,1524.0,1535.0,1535.0,-0.9,2.6,1.1,4.7,-3.1,61.0,41.3,65.8,53.1,65.4,57.3,0,0,0,0,0,0
メイコー,6787,2024-07-17,7030.0,7640.0,7640.0,136.5,-10.5,48.0,-3.0,-4.8,53.0,40.4,47.0,55.4,90.6,57.9,0,0,0,0,0,0
日本トリム,6788,2024-07-17,3525.0,3705.0,3995.0,31.4,-0.7,-9.5,0.7,-2.9,53.4,37.4,55.6,54.0,141.6,48.5,0,0,0,0,0,0
ローランド　ディー．ジー．,6789,2024-07-17,5350.0,5360.0,5640.0,-3.0,0.4,-74.7,0.1,-3.3,54.2,41.1,52.6,48.3,166.4,60.2,0,0,0,0,0,0
フォスター電機,6794,2024-07-17,1829.0,1858.0,1858.0,43.2,-0.1,31.9,3.0,-4.0,61.7,36.6,61.2,58.7,101.4,59.7,0,0,0,0,0,0
ＳＭＫ,6798,2024-07-17,2507.0,2662.0,2803.0,16.6,-3.5,7.5,-0.1,-2.7,50.6,41.9,49.5,52.1,98.8,57.1,0,0,0,0,0,0
ヨコオ,6800,2024-07-17,2061.0,2197.0,2305.0,21.7,-2.6,22.0,-0.3,-4.4,54.3,38.1,50.5,53.4,72.8,55.7,0,0,0,0,0,0
ホシデン,6804,2024-07-17,2167.0,2193.0,2193.0,36.8,-1.0,14.2,0.8,-3.0,60.7,43.2,61.8,62.8,169.5,60.7,0,0,0,0,0,0
ヒロセ電機,6806,2024-07-17,19660.0,19850.0,19850.0,293.7,38.6,285.4,3.9,-2.4,68.1,41.2,75.6,64.8,199.5,61.2,0,0,0,0,0,0
日本航空電子工業,6807,2024-07-17,2733.0,2785.0,3240.0,44.1,3.2,43.0,2.4,-3.1,63.4,40.6,68.7,64.5,144.1,56.4,0,0,0,0,0,0
ＴＯＡ,6809,2024-07-17,1097.0,1140.0,1231.0,-3.7,-0.1,-6.0,1.4,-2.7,50.8,41.5,53.7,47.6,147.0,61.3,0,0,0,0,0,0
マクセル,6810,2024-07-17,1838.0,1900.0,1900.0,32.5,-1.1,25.0,-0.4,-2.5,57.4,41.4,54.6,59.9,125.5,63.9,0,0,0,0,0,0
古野電気,6814,2024-07-17,2256.0,2442.0,2579.0,65.3,3.5,1.7,-2.2,-3.0,54.3,40.7,53.8,63.0,107.6,60.7,0,0,0,0,0,0
スミダコーポレーション,6817,2024-07-17,1124.0,1212.0,1797.0,-12.9,-0.3,-0.6,-0.1,-4.6,45.0,38.6,43.6,42.5,60.5,58.5,0,0,0,0,0,0
アイコム,6820,2024-07-17,3265.0,3335.0,3835.0,17.3,3.8,9.5,2.9,-2.3,58.0,42.0,66.3,56.5,154.0,57.8,0,0,0,0,0,0
リオン,6823,2024-07-17,2899.0,3085.0,3270.0,-21.4,3.0,-44.0,0.9,-3.3,49.9,39.4,51.9,47.7,91.3,50.2,0,0,0,0,0,0
横河電機,6841,2024-07-17,4044.0,4175.0,4175.0,35.3,3.2,-4.3,0.4,-2.9,57.8,40.5,58.1,57.9,161.9,60.8,0,0,0,0,0,0
新電元工業,6844,2024-07-17,2974.0,3030.0,3900.0,-9.6,0.2,3.5,0.9,-4.1,50.6,39.5,52.6,47.1,63.9,53.7,0,0,0,0,0,0
アズビル,6845,2024-07-17,4611.0,4684.0,5158.0,56.1,4.3,40.4,1.5,-3.0,57.7,40.8,62.9,59.5,111.4,53.5,0,0,0,0,0,0
日本光電工業,6849,2024-07-17,2357.5,2460.5,2460.5,10.2,-1.5,6.2,1.3,-2.5,54.9,42.2,54.3,51.7,118.1,65.9,0,0,0,0,0,0
チノー,6850,2024-07-17,2584.0,2674.0,2861.0,-10.2,0.2,-27.1,1.7,-2.3,51.0,44.7,53.2,48.2,105.9,53.5,0,0,0,0,0,0
堀場製作所,6856,2024-07-17,12645.0,14180.0,16225.0,93.9,6.1,-326.1,-3.5,-3.3,46.2,40.5,45.1,52.7,125.8,71.7,0,1,0,0,0,0
アドバンテスト,6857,2024-07-17,6361.0,7032.0,7456.0,281.7,-7.6,50.3,-2.8,-4.6,55.3,41.5,53.4,65.5,222.2,67.0,0,0,0,0,0,0
エスペック,6859,2024-07-17,3070.0,3295.0,3340.0,-10.1,-2.1,-26.3,-1.0,-2.7,48.1,41.7,44.5,47.1,69.2,66.3,0,0,0,0,0,0
キーエンス,6861,2024-07-17,73710.0,77400.0,77400.0,1064.3,51.5,212.2,-0.2,-3.1,56.2,39.8,56.4,60.6,162.4,64.4,0,0,0,0,0,0
日置電機,6866,2024-07-17,8390.0,7780.0,9870.0,81.3,37.2,128.5,12.8,-3.7,71.1,39.1,80.9,60.8,221.9,58.8,0,0,0,1,0,0
シスメックス,6869,2024-07-17,2508.5,2805.5,3480.0,-15.8,1.0,-5.4,-1.2,-3.6,45.7,38.0,44.3,46.8,95.6,55.3,0,0,0,0,0,0
日本マイクロニクス,6871,2024-07-17,6610.0,7540.0,8900.0,183.1,3.0,-152.4,-5.4,-4.9,49.3,41.4,47.1,57.7,119.6,60.9,0,1,0,0,0,0
メガチップス,6875,2024-07-17,4365.0,4370.0,5250.0,21.1,5.8,39.6,2.8,-3.9,57.5,38.8,61.0,54.3,93.1,56.5,0,0,0,0,0,0
ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,6879,2024-07-17,551.0,560.0,781.0,-0.2,0.2,-2.3,0.5,-4.1,47.7,37.9,53.6,50.8,125.9,51.6,0,0,0,0,0,0
デンソー,6902,2024-07-17,2586.0,2609.5,2993.5,6.4,2.7,-22.6,1.2,-3.2,52.8,41.0,58.2,53.9,111.7,56.1,0,0,0,0,0,0
コーセル,6905,2024-07-17,1279.0,1395.0,1644.0,-30.3,2.1,-26.6,1.4,-2.9,43.9,40.7,48.3,39.3,107.1,61.2,0,0,0,0,0,0
イリソ電子工業,6908,2024-07-17,3205.0,3270.0,5200.0,30.5,2.7,50.4,1.6,-4.0,57.2,37.7,61.6,58.3,158.0,56.5,0,0,0,0,0,0
オプテックスグループ,6914,2024-07-17,1857.0,1805.0,2150.0,10.7,4.3,3.2,5.5,-3.5,60.2,39.3,67.8,56.3,205.8,62.7,0,0,0,1,0,0
レーザーテック,6920,2024-07-17,31740.0,40010.0,45500.0,-1177.7,-19.8,-1290.3,-5.8,-5.0,37.1,42.0,31.2,37.9,53.1,64.9,0,1,1,0,0,1
スタンレー電気,6923,2024-07-17,2902.0,2940.0,3075.0,13.3,0.3,2.9,0.8,-3.0,54.6,39.9,55.7,54.0,101.8,61.7,0,0,0,0,0,0
ウシオ電機,6925,2024-07-17,2196.5,2209.5,2242.5,23.6,2.1,11.1,1.5,-3.0,61.8,40.5,67.8,63.1,148.3,56.6,0,0,0,0,0,0
エノモト,6928,2024-07-17,1567.0,1573.0,1961.0,9.7,0.5,5.3,0.9,-3.2,55.0,41.2,59.2,56.3,183.9,54.9,0,0,0,0,0,0
日本セラミック,6929,2024-07-17,2565.0,2607.0,2970.0,0.5,0.5,-3.3,-0.1,-2.8,48.9,38.6,50.1,50.8,107.4,50.2,0,0,0,0,0,0
古河電池,6937,2024-07-17,1198.0,1424.0,1424.0,13.2,-4.4,10.1,-3.5,-3.5,48.4,39.5,40.5,50.3,151.9,57.0,0,0,0,0,0,0
山一電機,6941,2024-07-17,3420.0,3585.0,3865.0,-0.1,4.5,-0.1,2.5,-3.7,57.1,41.1,57.3,51.8,133.4,65.8,0,0,0,0,0,0
図研,6947,2024-07-17,4040.0,4325.0,4855.0,19.4,-4.6,-12.9,-1.1,-3.2,47.7,41.9,45.7,50.0,96.6,66.9,0,0,0,0,0,0
日本電子,6951,2024-07-17,6957.0,7448.0,7546.0,96.0,-4.4,-9.0,-0.9,-4.5,52.4,40.9,51.1,55.1,80.3,58.6,0,0,0,0,0,0
カシオ計算機,6952,2024-07-17,1226.0,1233.0,1379.0,2.8,0.7,-2.0,1.0,-3.1,53.1,39.9,59.1,53.8,159.8,55.9,0,0,0,0,0,0
ファナック,6954,2024-07-17,4569.0,4649.0,5334.0,19.8,4.9,-0.9,1.4,-3.0,54.8,39.8,57.6,54.4,129.2,61.4,0,0,0,0,0,0
日本シイエムケイ,6958,2024-07-17,605.0,632.0,830.0,-0.1,-0.0,2.2,1.0,-4.3,51.1,40.5,53.0,49.8,104.3,65.6,0,0,0,0,0,0
エンプラス,6961,2024-07-17,8220.0,8850.0,15040.0,177.8,-5.9,148.9,-0.9,-4.3,52.5,37.5,52.3,57.4,147.1,53.0,0,0,0,0,0,0
大真空,6962,2024-07-17,798.0,805.0,980.0,11.7,2.0,3.8,3.6,-4.6,61.8,39.7,73.0,63.1,137.6,58.8,0,0,0,0,0,0
ローム,6963,2024-07-17,2406.0,2385.0,3563.8,48.3,4.4,45.8,4.0,-3.5,63.6,39.8,72.4,65.1,183.5,61.4,0,0,0,1,0,0
浜松ホトニクス,6965,2024-07-17,4499.0,4941.0,7590.0,-114.6,10.7,-45.5,2.2,-3.0,43.9,38.9,51.5,39.9,90.4,58.8,0,0,0,0,0,0
三井ハイテック,6966,2024-07-17,6220.0,7150.0,10180.0,-180.9,9.4,-121.2,-0.2,-5.4,39.8,38.2,41.5,38.2,57.6,54.7,0,0,0,0,0,0
新光電気工業,6967,2024-07-17,5681.0,5708.0,6350.0,14.1,0.0,0.9,0.0,-3.8,55.3,43.5,55.9,57.0,87.7,57.4,0,0,0,0,0,0
京セラ,6971,2024-07-17,1994.0,1996.0,2333.5,24.3,2.3,9.7,2.4,-2.3,60.9,40.1,67.8,62.2,150.7,62.5,0,0,0,0,0,0
太陽誘電,6976,2024-07-17,5115.0,5044.0,5044.0,270.4,13.4,179.4,8.5,-4.0,74.8,40.1,78.5,74.9,242.1,58.9,0,0,0,1,1,0
村田製作所,6981,2024-07-17,3790.0,3786.0,3786.0,139.7,4.6,88.8,4.6,-2.7,71.9,42.0,74.5,73.6,202.9,60.7,0,0,0,1,1,0
双葉電子工業,6986,2024-07-17,650.0,667.0,667.0,23.8,-0.9,16.7,1.1,-3.0,64.4,37.4,63.1,66.2,180.4,46.7,0,0,0,0,0,0
日東電工,6988,2024-07-17,13600.0,13685.0,14750.0,178.1,17.9,-50.7,2.5,-2.6,60.1,41.3,66.9,61.1,95.4,58.1,0,0,0,0,0,0
東海理化電機製作所,6995,2024-07-17,2117.0,2210.0,2649.0,-11.2,-0.5,-18.8,-0.7,-3.1,44.4,40.9,44.3,46.0,85.9,62.7,0,0,0,0,0,0
ニチコン,6996,2024-07-17,1201.0,1222.0,1549.0,2.8,0.4,0.3,-0.0,-3.6,49.3,39.9,51.9,52.7,183.0,53.3,0,0,0,0,0,0
日本ケミコン,6997,2024-07-17,1678.0,1726.0,2354.0,11.6,0.9,8.2,1.6,-4.6,54.5,38.3,54.9,53.0,72.8,54.8,0,0,0,0,0,0
ＫＯＡ,6999,2024-07-17,1563.0,1574.0,1996.0,12.8,1.0,12.9,1.0,-3.6,56.9,40.5,61.1,58.0,191.7,64.9,0,0,0,0,0,0
三井Ｅ＆Ｓ,7003,2024-07-17,1636.0,1607.0,2898.0,-3.2,4.8,-45.7,9.0,-5.4,56.5,38.8,63.2,51.5,108.9,51.2,0,0,0,1,0,0
日立造船,7004,2024-07-17,1182.0,1114.0,1355.0,-3.3,3.1,-14.5,7.6,-3.1,60.4,41.6,70.9,52.4,209.1,62.3,0,0,0,1,0,0
三菱重工業,7011,2024-07-17,2012.0,2087.0,2087.0,123.8,-0.8,49.6,5.5,-3.0,68.9,39.6,70.0,71.0,255.3,59.6,0,0,0,0,0,0
川崎重工業,7012,2024-07-17,6710.0,6473.0,6473.0,110.1,4.1,51.6,9.6,-3.9,63.5,40.6,66.5,56.5,119.3,55.9,0,0,0,1,1,0
ＩＨＩ,7013,2024-07-17,6060.0,5900.0,5900.0,409.7,17.3,213.7,9.3,-3.9,77.0,39.5,82.3,75.5,218.2,54.1,0,0,0,1,1,0
マネジメントソリューションズ,7033,2024-07-17,1437.0,1861.0,4700.0,-79.9,4.9,-6.2,2.4,-5.9,42.5,39.8,46.9,40.2,85.1,52.2,0,0,0,0,0,0
プロレド・パートナーズ,7034,2024-07-17,579.0,760.0,760.0,-3.9,-2.4,4.7,-2.2,-5.8,48.6,34.8,43.8,46.8,112.9,41.9,0,0,0,0,0,0
フロンティア・マネジメント,7038,2024-07-17,1230.0,1353.0,1985.0,-21.7,1.0,-24.6,0.4,-5.3,42.3,36.7,45.8,41.9,39.0,46.8,0,0,0,0,0,1
コプロ・ホールディングス,7059,2024-07-17,1786.0,1834.0,1919.0,55.0,0.3,11.0,1.6,-4.1,61.5,39.8,66.5,65.4,231.4,49.4,0,0,0,0,0,0
アンビスホールディングス,7071,2024-07-17,2278.0,2426.0,3840.0,-8.9,-1.3,22.9,3.0,-4.6,51.7,41.9,55.0,46.7,159.7,55.6,0,0,0,0,0,0
カーブスホールディングス,7085,2024-07-17,815.0,812.0,856.0,5.5,1.0,2.5,4.2,-4.0,60.2,40.3,65.1,56.0,225.9,65.6,0,0,0,1,0,0
フォーラムエンジニアリング,7088,2024-07-17,1031.0,1069.0,1069.0,32.1,3.0,7.0,3.1,-2.5,64.0,41.7,69.7,67.4,141.3,57.3,0,0,0,0,0,0
Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,7092,2024-07-17,1347.0,1475.0,1830.0,30.2,-4.0,28.7,-2.3,-5.8,53.0,37.7,47.0,55.5,71.3,47.4,0,0,0,0,0,0
日本車輌製造,7102,2024-07-17,2689.0,2816.0,2816.0,84.7,-1.2,30.0,1.2,-2.1,62.6,41.8,63.9,66.5,124.7,56.0,0,0,0,0,0,0
フルサト・マルカホールディングス,7128,2024-07-17,2346.0,2330.0,3595.0,21.3,3.6,29.7,3.1,-4.1,59.0,36.8,66.6,58.6,170.4,57.5,0,0,0,1,0,0
ヤマエグループホールディングス,7130,2024-07-17,2392.0,2579.0,4605.0,0.4,-2.2,14.7,-1.5,-3.9,45.3,41.7,44.1,48.4,96.6,47.1,0,0,0,0,0,0
ＦＰＧ,7148,2024-07-17,2465.0,2468.0,2468.0,70.6,3.3,16.2,3.2,-4.0,67.2,39.8,71.8,68.5,265.8,49.4,0,0,0,0,0,0
全国保証,7164,2024-07-17,5905.0,6044.0,6044.0,74.4,-3.0,24.3,-0.5,-2.2,56.6,41.4,54.3,61.8,136.6,61.5,0,0,0,0,0,0
めぶきフィナンシャルグループ,7167,2024-07-17,607.4,643.8,643.8,6.0,-0.7,-0.1,-0.5,-2.7,54.6,42.5,50.4,54.0,118.0,56.1,0,0,0,0,0,0
ジャパンインベストメントアドバイザー,7172,2024-07-17,1720.0,1757.0,1757.0,76.8,-0.8,41.9,2.3,-4.4,65.2,39.8,65.6,67.1,133.7,57.2,0,0,0,0,0,0
東京きらぼしフィナンシャルグループ,7173,2024-07-17,4635.0,5080.0,5080.0,-1.3,-3.9,-24.5,0.4,-3.0,50.3,43.2,49.8,48.5,139.8,60.0,0,0,0,0,0,0
九州フィナンシャルグループ,7180,2024-07-17,946.9,1075.0,1216.0,-9.8,0.5,-20.7,0.8,-3.1,47.4,41.5,49.4,45.8,88.7,57.9,0,0,0,0,0,0
かんぽ生命保険,7181,2024-07-17,3181.0,3274.0,3274.0,64.6,-0.6,17.3,-0.3,-2.6,58.2,40.9,58.1,64.6,305.1,62.7,0,0,0,0,0,0
ゆうちょ銀行,7182,2024-07-17,1566.0,1606.5,1747.5,5.8,0.8,-9.5,1.3,-2.4,53.9,41.0,58.0,53.2,120.5,63.3,0,0,0,0,0,0
富山第一銀行,7184,2024-07-17,1304.0,1355.0,1355.0,45.6,-0.7,26.0,0.1,-2.6,61.5,43.1,60.4,64.8,256.5,57.1,0,0,0,0,0,0
コンコルディア・フィナンシャルグループ,7186,2024-07-17,934.0,990.0,990.0,10.7,-0.9,1.1,-0.2,-2.6,55.3,43.2,52.5,55.5,123.7,71.0,0,0,0,0,0,0
ジェイリース,7187,2024-07-17,1288.0,1402.0,1402.0,26.3,-2.0,1.6,-2.7,-4.5,50.8,40.6,47.3,57.4,148.9,59.7,0,0,0,0,0,0
西日本フィナンシャルホールディングス,7189,2024-07-17,2052.0,2147.0,2205.0,6.9,1.2,-9.6,1.7,-3.2,55.2,42.2,57.7,53.0,102.8,63.0,0,0,0,0,0,0
ＳＢＩアルヒ,7198,2024-07-17,918.0,932.0,1137.0,12.8,-0.3,5.9,0.6,-3.6,59.0,33.9,63.2,63.7,222.6,48.9,0,0,0,0,0,0
プレミアグループ,7199,2024-07-17,2177.0,2216.0,2323.0,4.5,1.5,-6.2,1.5,-3.4,55.3,43.9,57.7,52.7,88.0,67.3,0,0,0,0,0,0
日産自動車,7201,2024-07-17,557.8,577.5,712.5,1.7,0.2,0.3,0.3,-3.8,50.9,39.7,52.8,52.0,85.0,60.2,0,0,0,0,0,0
いすゞ自動車,7202,2024-07-17,2261.0,2268.5,2268.5,44.4,0.8,19.6,2.4,-3.2,62.3,42.1,65.9,62.4,169.0,66.7,0,0,0,0,0,0
トヨタ自動車,7203,2024-07-17,3254.0,3399.0,3891.0,-4.5,0.9,-56.6,-0.7,-2.4,46.9,43.6,47.2,49.3,45.7,58.5,0,0,0,0,0,1
日野自動車,7205,2024-07-17,443.8,443.7,645.2,-3.8,0.6,-0.3,2.8,-3.9,51.0,37.8,56.9,47.4,127.5,51.9,0,0,0,1,0,0
三菱自動車工業,7211,2024-07-17,488.0,510.0,681.0,8.5,0.9,5.5,1.9,-4.7,56.6,39.4,59.0,57.7,133.1,55.2,0,0,0,0,0,0
武蔵精密工業,7220,2024-07-17,1950.0,2013.0,2013.0,45.5,-0.3,28.6,0.7,-4.3,59.4,40.4,59.3,61.2,133.5,62.2,0,0,0,0,0,0
新明和工業,7224,2024-07-17,1525.0,1519.0,1519.0,29.1,0.8,22.1,3.2,-2.3,67.6,40.2,70.6,65.5,169.8,56.4,0,0,0,1,1,0
極東開発工業,7226,2024-07-17,2611.0,2635.0,2793.0,19.5,2.9,-17.0,1.9,-2.5,58.6,42.2,64.3,58.6,105.9,69.8,0,0,0,0,0,0
トピー工業,7231,2024-07-17,2428.0,2525.0,3095.0,-9.1,-1.2,-21.3,-0.2,-3.6,45.6,39.9,46.4,46.4,85.6,53.6,0,0,0,0,0,0
ティラド,7236,2024-07-17,3855.0,3790.0,4105.0,15.2,4.5,-40.0,3.8,-3.5,58.6,39.9,66.3,54.9,151.8,56.9,0,0,0,1,0,0
曙ブレーキ工業,7238,2024-07-17,166.0,188.0,188.0,5.6,-0.4,2.5,-0.9,-4.2,54.3,38.7,52.8,55.9,183.9,53.3,0,0,0,0,0,0
タチエス,7239,2024-07-17,2056.0,2082.0,2082.0,22.7,2.2,-0.4,1.1,-3.6,59.7,41.7,65.0,62.1,173.0,63.6,0,0,0,0,0,0
ＮＯＫ,7240,2024-07-17,2235.5,2263.5,2300.0,11.9,2.2,-2.3,2.0,-3.4,58.8,41.7,64.7,57.2,155.9,61.6,0,0,0,0,0,0
フタバ産業,7241,2024-07-17,858.0,902.0,1214.0,-5.7,0.0,-19.8,-1.0,-4.0,43.5,38.5,43.3,45.9,84.0,57.0,0,0,0,0,0,0
カヤバ,7242,2024-07-17,5230.0,5460.0,5590.0,-4.8,-5.5,-21.0,-0.6,-3.2,48.0,42.2,45.6,47.4,109.0,58.1,0,0,0,0,0,0
市光工業,7244,2024-07-17,517.0,565.0,618.0,-5.1,-0.3,-2.4,-0.9,-4.0,45.7,38.2,43.9,44.7,89.4,56.7,0,0,0,0,0,0
大同メタル工業,7245,2024-07-17,623.0,649.0,724.0,3.7,-0.3,-1.7,0.3,-2.7,51.9,41.4,52.4,52.2,104.8,54.2,0,0,0,0,0,0
