Name,Code,Date,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign,BBAND_L2_Sign,MACD_Win Rate [%],MACD_SQN,RSI_Win Rate [%],RSI_SQN,EMA_diff_Win Rate [%],EMA_diff_SQN,VR_Win Rate [%],VR_SQN,MAX52w_Win Rate [%],MAX52w_SQN,BB2_Win Rate [%],BB2_SQN,stochastic_Win Rate [%],stochastic_SQN,tsumitate_Win Rate [%],tsumitate_SQN,MAX30d_Win Rate [%],MAX30d_SQN,Price_0d,PL_0d,Price_1d,PL_1d,Price_3d,PL_3d,Price_7d,PL_7d,Price_14d,PL_14d,Price_21d,PL_21d,Price_28d,PL_28d,Price_60d,PL_60d,Resi_Price,Price_2d,PL_2d,Price_4d,PL_4d,Price_5d,PL_5d,Price_6d,PL_6d,Price_8d,PL_8d,Price_9d,PL_9d,Price_10d,PL_10d,Price_11d,PL_11d,Price_12d,PL_12d,Price_13d,PL_13d,Price_20d,PL_20d,Price_22d,PL_22d,Price_27d,PL_27d,Price_29d,PL_29d,Price_59d,PL_59d,Price_61d,PL_61d
エスティ ローダー,EL,2024-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,-0.0397327938092226,40.0,-0.4976966108899987,40.0,-0.0531986206143436,55.319148936170215,1.7556339875603495,50.0,-0.6266013619572192,28.846153846153843,0.8871279442788432,48.701298701298704,-1.196721342413705,45.0,0.0704767308006286,41.37931034482759,-1.638111112547702,63.0,0.0,63.4,0.6,66.6,5.7,,,,,,,,,,,,65.2,3.5,71.3,13.2,71.9,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,
エクスペディターズ インターナショナル オブ ワシントン,EXPD,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.33333333333333,-0.3069866663239498,72.72727272727273,2.870915073130911,66.30434782608695,4.573864655053208,63.63636363636363,2.889563491534927,58.82352941176471,0.744863132441276,68.57142857142857,2.255461965302445,63.63636363636363,2.9485227255027726,66.66666666666666,2.6628091835602814,41.66666666666667,-0.3570842366684812,117.8,0.0,117.8,0.0,120.7,2.5,,,,,,,,,,,,119.0,1.0,121.3,3.0,120.9,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
ファーストエナジー,FE,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,1.942477026096609,100.0,5.3806034898506665,55.67010309278351,1.5193348502538784,58.13953488372093,1.4404014258154276,33.33333333333333,-0.2210907264469985,56.75675675675676,0.9413126321553316,52.44755244755245,1.0315763253656771,48.333333333333336,0.1106446479839963,53.333333333333336,0.1873745866442543,41.2,0.0,41.3,0.2,41.8,1.5,,,,,,,,,,,,41.6,1.0,41.7,1.2,42.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
FMC,FMC,2024-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.85714285714285,0.383658897604763,37.5,0.790709460438641,43.66197183098591,1.0006586334670116,57.14285714285714,1.4311335267259473,16.666666666666664,-1.5129783820764942,50.0,0.3971807919488822,46.40522875816993,-0.2429571012827835,43.333333333333336,0.4461092166501629,33.33333333333333,-0.9154341098441332,54.4,0.0,55.5,2.0,58.0,6.6,,,,,,,,,,,,57.0,4.8,59.0,8.5,59.6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,
フォーティブ,FTV,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.5760613611760022,58.06451612903226,0.5086215121406774,67.44186046511628,2.4113053184675577,65.51724137931035,1.9629958549564408,0.0,-5.8866123601186615,40.54054054054054,-0.1001177371359497,59.210526315789465,0.4140366260755775,51.66666666666667,0.7210129596934555,31.25,-1.952061234017533,73.8,0.0,74.6,1.1,77.0,4.3,,,,,,,,,,,,75.5,2.3,78.6,6.5,78.6,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
フリーポート マクモラン,FCX,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,13.869186988129044,84.21052631578947,3.2110384567861616,59.43396226415094,3.215216415690397,63.1578947368421,3.2725849568471586,30.0,-1.20291706695433,51.51515151515152,2.3622017698387032,53.41614906832298,1.900618029766584,53.333333333333336,1.328683082000948,52.77777777777778,-0.4038476902390522,43.1,0.0,43.4,0.7,43.4,0.7,,,,,,,,,,,,43.3,0.5,43.8,1.6,43.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ゼネラル ダイナミクス,GD,2024-11-19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,80.0,2.118119916180891,73.07692307692307,2.9390067641946205,66.66666666666666,5.020320915032382,76.0,4.583902513444784,84.21052631578947,3.4779436568528905,64.70588235294117,2.729508958498664,63.46153846153846,5.988879360947207,63.33333333333333,3.671935406526033,80.95238095238095,5.09474997872286,279.6,0.0,278.1,-0.5,279.9,0.1,,,,,,,,,,,,279.0,-0.2,279.3,-0.1,279.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ゼネラル ミルズ,GIS,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,83.33333333333334,5.496439513735437,75.0,3.8255683386943535,82.56880733944955,6.919710597814789,81.81818181818183,3.12842545591573,56.25,0.5293207951937129,83.78378378378379,4.477425691171815,65.21739130434783,3.469606092577317,70.0,2.9006024543038604,61.76470588235294,1.655267769251335,62.3,0.0,62.7,0.6,64.2,3.0,,,,,,,,,,,,62.9,1.0,65.1,4.5,65.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ギリアド サイエンシズ,GILD,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,2.9089591674381783,100.0,6.109598327237311,74.69879518072288,4.323265495091941,73.46938775510205,3.422365819187433,33.33333333333333,-0.4864575017828507,51.51515151515152,1.7552421145693915,48.66666666666667,1.371955799203049,55.00000000000001,1.840741994048928,35.294117647058826,-1.2514565558186004,86.1,0.0,87.8,2.0,89.3,3.7,,,,,,,,,,,,88.1,2.3,89.5,3.9,89.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
ハスブロ,HAS,2024-11-19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.0,1.5873005279389727,52.38095238095239,1.2336225671080798,51.546391752577314,0.4699229798849488,48.64864864864865,-0.0555039684553574,0.0,0.0,40.42553191489361,-0.799252973255472,38.853503184713375,-1.719563912048598,40.0,-0.7699377988350523,50.0,-0.6351559028509618,60.8,0.0,60.5,-0.5,61.8,1.6,,,,,,,,,,,,61.5,1.2,63.0,3.6,62.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
HCA ヘルスケア,HCA,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,75.0,0.9079643464323756,100.0,7.73782360309549,72.3404255319149,3.594702218860645,79.48717948717949,2.9980622269602017,78.94736842105263,2.422501929641785,41.935483870967744,0.1412849777912986,61.58940397350994,4.799878675426148,61.66666666666667,3.0560407322491416,71.05263157894737,2.957467472786019,330.6,0.0,327.9,-0.8,320.1,-3.2,,,,,,,,,,,,320.2,-3.1,319.5,-3.4,323.8,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
ホーメル フーズ,HRL,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.5,-2.052793945047936,100.0,6.134936632812754,53.333333333333336,1.2025069647871005,41.17647058823529,0.8141057675511807,0.0,0.0,55.26315789473685,-0.1459219076515079,36.30573248407643,-4.734657019507528,40.0,-1.951561391717192,5.555555555555555,-3.28926077623798,29.1,0.0,29.7,2.1,30.5,4.8,,,,,,,,,,,,30.0,3.1,31.0,6.5,31.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
HST,HST,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.36363636363637,0.2963221594702727,75.0,1.278504765619626,75.51020408163265,4.242621145643618,75.75757575757575,3.947754928707911,0.0,-10.104838404770048,57.14285714285714,1.5876565499332784,53.59477124183007,-0.3640934414844755,46.66666666666666,0.0827467232658678,32.0,-1.261337148673252,17.1,0.0,17.2,0.6,17.9,4.7,,,,,,,,,,,,17.5,2.3,18.3,7.0,18.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ハンティントン インガルス インダストリーズ,HII,2024-11-19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,24.26976835479901,75.0,3.012743792977106,68.04123711340206,3.261715235509328,56.75675675675676,1.550244563355745,40.0,-1.1822395472874467,63.63636363636363,1.8564085256493368,52.41379310344828,1.301587836347972,63.33333333333333,1.086529708834313,48.64864864864865,-0.2581519636328112,191.4,0.0,189.1,-1.2,195.5,2.1,,,,,,,,,,,,190.0,-0.7,198.0,3.4,197.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
インターナショナル ビジネス マシーンズ,IBM,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.5719414699420373,100.0,19.67007599544836,85.36585365853658,4.997657685216286,96.15384615384616,8.883444979667706,60.0,1.537221374737098,65.625,2.169301910014545,63.08724832214765,2.1898178442857934,63.33333333333333,1.2010030689385098,66.66666666666666,2.9184710167175227,206.2,0.0,209.8,1.7,220.9,7.1,,,,,,,,,,,,215.3,4.4,222.6,8.0,225.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
イルミナ,ILMN,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42.85714285714285,-0.5212086567078902,61.11111111111112,1.0651824607446632,52.04081632653062,-0.2422385913101096,54.16666666666666,0.1856256043013917,0.0,0.0,21.951219512195124,-0.2623311457818531,42.06896551724138,-0.002541796811211,40.0,-0.0722166589333975,26.923076923076923,-1.4313778894878868,129.1,0.0,129.7,0.5,136.1,5.4,,,,,,,,,,,,130.1,0.8,140.8,9.1,140.6,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,
インサイト,INCY,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.1311005178073461,42.85714285714285,0.6860188416000139,58.490566037735846,1.258026283762081,51.28205128205128,2.543291495831275,0.0,0.0,57.14285714285714,0.2227551255165925,44.70588235294118,-2.47337305889722,43.333333333333336,-1.9523609655307328,28.000000000000004,-1.7021351845323849,65.0,0.0,70.2,8.0,70.3,8.2,,,,,,,,,,,,69.3,6.6,72.2,11.1,73.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
インターナショナルフレーバーアンドフレグランス,IFF,2024-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.5,-0.3697365146707884,85.71428571428571,1.5996416852542057,44.44444444444444,-0.4510514533725214,52.0,0.3391037793759373,0.0,-3.699662826896706,42.85714285714285,0.9573340793021,49.66887417218543,-2.0861156472374267,41.66666666666667,-1.4537502150179962,37.03703703703704,-2.016459223591418,86.2,0.0,87.8,1.9,89.3,3.6,,,,,,,,,,,,87.9,2.0,90.4,4.9,89.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
インターパブリック グループ,IPG,2024-11-19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,66.66666666666666,1.477581680797655,100.0,14.268036690359926,76.92307692307693,3.229317225860462,55.81395348837209,1.421368546921277,57.14285714285714,1.6976829401739637,64.1025641025641,1.6964584747421931,62.5,1.6047073996234051,48.333333333333336,0.5117028540201848,50.0,0.8775118523884786,27.1,0.0,27.5,1.5,29.0,7.0,,,,,,,,,,,,28.3,4.4,29.7,9.6,30.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,
インテュイット,INTU,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.5,2.704809098375374,80.64516129032258,2.397447941552221,71.96261682242991,5.794744239524751,93.02325581395348,7.034918006130195,60.0,1.927358967166668,70.58823529411765,3.052454299221868,63.87096774193548,4.693914126100451,63.33333333333333,3.066875553670863,59.57446808510638,2.1108100998574595,632.4,0.0,637.6,0.8,639.2,1.1,,,,,,,,,,,,656.8,3.9,632.9,0.1,630.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
IPG フォトニクス,IPGP,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,-1.7892265191349888,40.625,0.2387302527167903,45.1219512195122,0.0408980916242856,55.81395348837209,1.7560013974939748,,0.0,40.625,-0.1486683954084838,41.17647058823529,-1.4352720715019665,31.666666666666664,-0.6946735338188444,45.0,-0.309910780882178,71.7,0.0,71.4,-0.4,75.2,4.9,,,,,,,,,,,,73.2,2.1,78.4,9.3,76.8,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
IQVIAホールディングス,IQV,2024-11-19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,-0.0661693975956449,97.14285714285714,10.385975784368034,62.5,3.492440994840058,66.66666666666666,3.1223896582513,60.0,1.195140945317176,66.66666666666666,1.7673230695925886,68.42105263157895,3.055410298757941,66.66666666666666,1.4083412206020465,42.85714285714285,-0.3901324662422477,189.1,0.0,190.2,0.6,196.3,3.8,,,,,,,,,,,,191.8,1.4,203.1,7.4,198.8,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャック ヘンリー アンド アソシエーツ,JKHY,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.66666666666666,1.3533731965185412,100.0,5.2481336612697405,67.3469387755102,1.944830571988088,66.66666666666666,2.133453366773664,40.0,-0.7678418399080768,67.64705882352942,1.973790823411997,57.14285714285714,0.7965319377824494,58.333333333333336,0.0707089897710446,30.0,-1.629825379169921,170.7,0.0,169.6,-0.6,171.7,0.6,,,,,,,,,,,,170.5,-0.1,171.1,0.2,171.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
ジェイコブズ ソリューションズ,J,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,1.4155418415244772,90.0,3.870059050650515,79.13043478260869,5.547582610647956,76.36363636363637,3.913800934365254,50.0,0.8485209084626218,75.0,2.63307954244557,67.3469387755102,3.433386505094246,75.0,2.6755660695944714,46.875,0.055213988328829,131.1,0.0,131.9,0.6,135.4,3.3,,,,,,,,,,,,132.2,0.8,137.0,4.5,138.2,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ジョンソン & ジョンソン,JNJ,2024-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.285714285714285,-2.192797470630532,90.0,5.843997923988887,69.33333333333334,4.57861350406571,68.0,1.838048036330108,0.0,-2.319355293423292,71.42857142857143,2.5745834755288723,55.55555555555556,1.0129757750771475,60.0,1.322943783239686,16.666666666666664,-5.3100490903467765,152.1,0.0,151.8,-0.2,154.1,1.3,,,,,,,,,,,,152.8,0.5,155.1,2.0,153.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
ジュニパー ネットワークス,JNPR,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,66.66666666666666,0.9285851749550852,66.66666666666666,3.1079644854743624,76.31578947368422,4.296099293436771,70.83333333333334,2.274578375864172,81.81818181818183,1.2335846855473824,71.875,2.163647549036239,66.8918918918919,3.502755948454129,68.33333333333333,2.326568678184541,67.64705882352942,1.5579302938827404,34.9,0.0,35.2,0.9,35.3,1.1,,,,,,,,,,,,35.1,0.6,36.0,3.2,35.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
キーサイト テクノロジー,KEYS,2024-11-19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.5,0.7159206080901556,62.5,1.113722849327607,60.0,2.38632953769707,62.7906976744186,0.5297959681032676,66.66666666666666,0.7757637857957592,53.84615384615385,1.404920670123717,50.0,0.4905158240569325,58.333333333333336,0.0968659588137824,40.0,-0.8372429070147446,147.9,0.0,159.0,7.5,168.2,13.7,,,,,,,,,,,,162.8,10.1,170.5,15.3,170.7,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,
KLA,KLAC,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,80.0,2.007444782330825,42.85714285714285,2.048017273857065,62.096774193548384,6.3218693687021394,90.0,3.944598887318753,54.16666666666666,2.1156695592566805,66.66666666666666,3.237771899243235,62.98701298701299,6.070678688182837,61.66666666666667,3.8872134768290665,62.16216216216216,3.082003520131464,609.4,0.0,609.9,0.1,630.0,3.4,,,,,,,,,,,,620.0,1.7,632.1,3.7,626.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
クラフト ハインツ,KHC,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,83.33333333333334,1.6668487486146015,50.0,1.1195146067731463,56.00000000000001,1.9621010083486232,64.86486486486487,2.218537925304698,28.57142857142857,-0.7802532288606563,55.00000000000001,1.0217917256976232,40.123456790123456,-1.8657611979697968,38.333333333333336,0.1611481080847442,27.77777777777778,-3.2345296291954098,30.5,0.0,30.6,0.3,31.0,1.6,,,,,,,,,,,,30.7,0.7,31.9,4.6,31.8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
ラム リサーチ,LRCX,2024-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,1.6740471521638782,52.94117647058824,1.2787964499220046,63.20754716981132,4.239925974666514,81.57894736842105,3.821465236344317,38.095238095238095,0.2609356138463625,58.333333333333336,1.6129241608445133,59.61538461538461,3.074243933789238,58.333333333333336,1.9029597927053248,47.5,0.9935486595679835,69.6,0.0,68.9,-1.0,71.6,2.9,,,,,,,,,,,,70.8,1.7,71.6,2.9,72.6,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
ラム ウェストン ホールディングス,LW,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,0.8510169990579962,44.44444444444444,-0.7540704118212163,40.54054054054054,0.6162232235822704,47.91666666666667,0.0214783925998381,57.14285714285714,0.5733588680508275,39.39393939393939,0.2902878280034418,40.74074074074074,-2.3116788271675737,45.0,0.3129989243931649,48.27586206896552,-0.6073706662222835,74.0,0.0,74.4,0.5,75.9,2.6,,,,,,,,,,,,75.4,1.9,76.7,3.6,75.8,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
レゲット アンド プラット,LEG,2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,-0.094895866914406,27.27272727272727,-1.9550094070517705,30.8641975308642,1.1346411317585583,47.05882352941176,-0.7806839560787162,0.0,0.0,18.75,-1.299063250087001,41.333333333333336,-3.0957169213114204,23.33333333333333,-0.4305849660850873,12.5,-1.210206042272981,11.3,0.0,11.1,-1.8,11.5,1.8,,,,,,,,,,,,11.2,-0.9,11.9,5.3,12.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
レイドス ホールディングス,LDOS,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,1.6293384620709477,72.41379310344827,2.778807639661895,63.26530612244898,2.061502180839274,70.0,3.1695660954661204,76.92307692307693,4.351823559777887,68.42105263157895,2.8659686379365543,45.57823129251701,2.307288964609331,45.0,1.280935781471735,57.49999999999999,2.852639560461633,157.4,0.0,158.0,0.4,163.3,3.7,,,,,,,,,,,,162.1,3.0,160.5,2.0,162.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
リンデ,LIN,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66.66666666666666,1.197668464047602,85.29411764705883,4.906759147373963,74.4186046511628,7.52262414477569,89.28571428571429,11.9582617827501,75.0,2.3436639292798067,67.56756756756756,3.167298246985637,78.94736842105263,7.439486735028145,70.0,4.310486613150633,66.66666666666666,2.671467846355239,439.8,0.0,441.5,0.4,453.5,3.1,,,,,,,,,,,,449.6,2.2,453.0,3.0,451.3,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
ロッキード マーチン,LMT,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.33333333333334,2.1031199929557567,90.9090909090909,5.407201786090552,69.38775510204081,2.998178906226065,67.64705882352942,2.5744756004397464,44.44444444444444,-0.4929233295518098,63.63636363636363,1.7262534868339483,44.73684210526316,0.8667130579911035,50.0,1.012823169124917,54.285714285714285,1.7622830612967704,531.2,0.0,529.2,-0.4,539.9,1.6,,,,,,,,,,,,533.7,0.5,514.9,-3.1,519.5,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
ルーメン テクノロジーズ,LUMN,2024-11-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,-0.2270898621234812,60.0,1.3476629376063587,50.68493150684932,1.161178954960813,56.86274509803921,1.0190541234833912,100.0,0.0,50.0,0.0323428848019091,48.42767295597484,-0.1399353267170311,55.00000000000001,0.598919259997004,27.77777777777778,-2.1531965750293454,7.3,0.0,7.4,1.4,7.8,6.8,,,,,,,,,,,,7.5,2.7,7.7,5.5,7.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
ライオンデルバセル・インダストリーズ,LYB,2024-11-19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,77.77777777777779,2.4279737813168043,66.66666666666666,1.7553084364051583,76.5432098765432,3.0645721232643908,59.64912280701754,1.8280817789038928,28.57142857142857,-1.522430687456092,78.37837837837837,2.787435383478944,58.490566037735846,1.1202400732360442,55.00000000000001,1.2692978020952348,22.58064516129032,-2.978001578215538,81.9,0.0,81.4,-0.6,82.4,0.6,,,,,,,,,,,,82.1,0.2,83.8,2.3,82.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
マスコ,MAS,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1.2865084055367884,62.85714285714285,2.889376412410602,69.31818181818183,4.883323161009384,76.59574468085107,3.0800535665609647,30.76923076923077,-0.979279543346958,51.42857142857142,1.1787710766934685,59.25925925925925,1.677060275712759,46.66666666666666,1.2679567938649248,44.73684210526316,0.0624501599358986,75.8,0.0,76.3,0.7,78.4,3.4,,,,,,,,,,,,76.7,1.2,80.0,5.5,79.9,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
マッチ グループ,MTCH,2024-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,-0.49968780623924,40.0,-0.4179688293525154,29.545454545454547,-0.1837859786451713,59.25925925925925,1.4688872559528772,0.0,-13.147792360077574,46.15384615384615,-0.9360616918640776,42.76315789473684,0.4913816649916304,41.66666666666667,-0.1912207429450935,33.33333333333333,-2.0327689598016128,30.1,0.0,30.1,0.0,31.3,4.0,,,,,,,,,,,,30.2,0.3,31.6,5.0,31.8,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
マコーミック-議決権なし,MKC,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,0.8803337257337396,65.0,1.406507836366938,39.72602739726028,-0.7688230427607634,48.27586206896552,0.8907343634720029,0.0,0.0,47.91666666666667,-0.4734562326894465,41.29032258064516,-0.792471745447594,40.0,-1.7389281358657374,40.625,-0.9128473121086208,73.9,0.0,75.2,1.8,77.3,4.6,,,,,,,,,,,,77.0,4.2,77.2,4.5,77.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
メドトロニック,MDT,2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.758055910600966,46.15384615384615,-0.0009136672227886,50.60240963855421,0.5104647038529785,44.82758620689656,0.9364268702220808,0.0,-1.8027080789061136,46.0,0.4159904100694858,39.47368421052632,-1.4282254683155058,41.66666666666667,-0.5417428459620159,20.833333333333336,-2.8180953816712235,84.5,0.0,83.6,-1.1,84.6,0.1,,,,,,,,,,,,83.9,-0.7,84.8,0.4,85.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
メルク,MRK,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66.66666666666666,0.789228693355625,79.3103448275862,4.494714252021294,75.51020408163265,3.787950943398175,58.06451612903226,2.809213498364416,41.17647058823529,-0.9921650807342788,70.27027027027027,3.110558294141466,49.67741935483871,2.069377400257405,53.333333333333336,1.2194350902189954,66.66666666666666,1.758255915284516,95.3,0.0,96.7,1.5,98.9,3.8,,,,,,,,,,,,96.9,1.7,99.5,4.4,99.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
メトラー-トレド インターナショナル,MTD,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,50.0,0.9208790201281094,44.44444444444444,0.7205409696604121,51.85185185185185,1.4736973621137666,52.0,1.311691689915338,78.57142857142857,2.447501580535853,54.83870967741935,1.491074351043026,48.68421052631579,2.2933595856462308,50.0,1.7475522224564206,54.285714285714285,0.8685532822663101,1160.7,0.0,1155.6,-0.4,1194.4,2.9,,,,,,,,,,,,1156.9,-0.3,1222.1,5.3,1193.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
マイクロチップ テクノロジー,MCHP,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,71.42857142857143,0.4266006896987495,100.0,4.059386588378975,74.79674796747967,4.057497149918708,79.48717948717949,3.2227510655921816,0.0,-9.741149197944273,70.27027027027027,3.3738157623591163,62.41610738255034,1.2475579961771543,65.0,0.9879905921292312,34.375,-2.490643471159986,63.7,0.0,63.7,0.0,65.3,2.5,,,,,,,,,,,,65.2,2.4,67.3,5.7,68.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
マイクロン テクノロジー,MU,2024-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.88888888888889,3.4238136993089223,75.0,1.506375330699144,46.66666666666666,2.069360043508301,69.04761904761905,4.019005170482829,50.0,1.0854363563453835,54.285714285714285,2.4356235031356808,53.289473684210535,2.760737919892601,55.00000000000001,1.877708486144958,47.5,0.6290429314534821,96.5,0.0,96.5,0.0,101.7,5.4,,,,,,,,,,,,98.1,1.7,103.8,7.6,100.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
モデルナ,MRNA,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,87.5,3.694199378930513,33.33333333333333,0.3730980431104255,41.891891891891895,-0.4123026217951431,28.000000000000004,1.5186737632190253,83.33333333333334,1.3461864693257144,45.16129032258064,0.3016461336262017,42.44604316546763,0.8643048632236052,38.333333333333336,0.4261070888233739,58.620689655172406,1.529660210338457,37.0,0.0,36.4,-1.6,37.8,2.2,,,,,,,,,,,,36.0,-2.7,42.8,15.7,41.5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,
モンデリーズ インターナショナル,MDLZ,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,62.5,1.9238320538378475,94.73684210526316,8.429808150996653,68.18181818181817,2.8066775270181106,76.47058823529412,4.07766113337655,15.384615384615383,-2.782057366326831,71.7948717948718,2.112341471208371,58.21917808219178,1.4162573649138812,56.66666666666666,0.285827137592096,41.17647058823529,-0.5867173103605756,63.4,0.0,63.6,0.3,64.0,0.9,,,,,,,,,,,,64.0,0.9,64.4,1.6,64.5,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
モノリシック パワー システムズ,MPWR,2024-11-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,60.0,1.4939346593812852,77.77777777777779,3.611172551021845,49.38271604938272,3.020165406986852,64.51612903225806,3.5447139240043515,44.44444444444444,0.1602108998710896,58.82352941176471,2.191577944792785,54.81927710843374,2.899123657616656,50.0,1.6222503021233552,65.78947368421053,2.106501181372399,576.4,0.0,546.7,-5.2,565.7,-1.9,,,,,,,,,,,,551.8,-4.3,587.7,2.0,571.5,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
